GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,SEASON,MEASURE_TYPE
Lineups,-100072-100419-100720-101030-101032-,S. Swoopes - Y. Griffith - S. Bird - T. Wright - S. Ely-Gash,1611661328,SEA,3,0,3,0.0,4.0,102.0,85.7,133.3,114.3,-31.3,-28.6,0.5,1.0,11.1,0.667,,,0.143,0.4,0.51,81.2,95.64,79.7,7,0.294,47,173,200,173,73,100,170,148,93,29,103,1,32,17,100,115,93,143,142,10540,2008,Advanced
Lineups,-100072-100419-100682-101030-201052-,S. Swoopes - Y. Griffith - L. Jackson - T. Wright - K. Gearlds,1611661328,SEA,3,3,0,1.0,4.0,88.8,85.7,50.0,50.0,38.8,35.7,1.0,2.0,18.2,,,,0.143,0.333,0.387,91.7,93.22,77.69,7,-1.75,47,33,1,1,69,100,47,58,1,7,53,26,32,17,100,121,137,157,206,11585,2008,Advanced
Lineups,-100072-100419-100682-100720-101032-,S. Swoopes - Y. Griffith - L. Jackson - S. Bird - S. Ely-Gash,1611661328,SEA,2,1,1,0.5,4.0,128.9,125.0,62.5,62.5,66.4,62.5,0.667,1.0,16.7,,,,0.25,0.583,0.644,87.3,88.62,73.85,8,0.947,71,78,98,137,63,40,60,39,64,29,59,26,32,17,146,51,52,181,54,13000,2008,Advanced
Lineups,-100072-100419-100942-101030-201052-,S. Swoopes - Y. Griffith - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,3,3,0,1.0,4.0,80.0,66.7,43.6,42.9,36.4,23.8,0.5,0.0,14.3,,,,0.0,0.4,0.4,77.4,84.71,70.59,6,0.889,47,33,1,1,71,126,45,72,93,86,78,26,32,17,1,115,133,193,60,11050,2008,Advanced
Lineups,-100942-101032-201067-201475-201517-,A. Robinson - S. Ely-Gash - C. Little - K. O'Neill - K. Beck,1611661328,SEA,1,1,0,1.0,2.0,0.0,0.0,82.0,80.0,-82.0,-80.0,0.0,0.0,0.0,,,,0.25,0.0,0.0,113.2,114.69,95.58,4,-2.0,114,78,1,1,119,170,94,181,125,86,125,26,32,17,146,156,170,54,208,5650,2008,Advanced
Lineups,-100419-100720-101032-201052-201067-,Y. Griffith - S. Bird - S. Ely-Gash - K. Gearlds - C. Little,1611661328,SEA,2,0,2,0.0,3.0,100.0,85.7,147.1,116.7,-47.1,-31.0,0.0,0.0,0.0,,,,0.143,0.6,0.6,79.5,96.0,80.0,7,0.143,71,173,178,173,79,100,173,151,125,86,125,26,32,17,100,47,68,138,156,9750,2008,Advanced
Lineups,-100419-100720-100721-201052-201067-,Y. Griffith - S. Bird - S. Cash - K. Gearlds - C. Little,1611661328,SEA,2,0,2,0.0,3.0,88.8,85.7,200.0,200.0,-111.2,-114.3,0.0,0.0,0.0,,,,0.143,0.5,0.521,89.6,91.43,76.19,7,0.083,71,173,178,173,81,100,208,204,125,86,125,26,32,17,100,66,91,167,164,9450,2008,Advanced
Lineups,-100419-100720-100942-101032-201052-,Y. Griffith - S. Bird - A. Robinson - S. Ely-Gash - K. Gearlds,1611661328,SEA,2,1,1,0.5,3.0,140.0,175.0,208.3,100.0,-68.3,75.0,0.667,2.0,28.6,,,,0.25,0.875,0.875,71.8,91.14,75.95,4,0.6,71,78,98,137,96,17,130,29,64,7,15,26,32,17,146,18,24,170,96,7900,2008,Advanced
Lineups,-100419-100640-100720-100721-201052-,Y. Griffith - K. Santos - S. Bird - S. Cash - K. Gearlds,1611661328,SEA,1,1,0,1.0,3.0,100.0,100.0,126.6,133.3,-26.6,-33.3,0.667,2.0,25.0,,,,0.167,0.6,0.6,112.3,109.37,91.14,6,0.385,114,78,1,1,96,57,187,154,64,7,22,26,32,17,109,47,68,62,132,7900,2008,Advanced
Lineups,-100419-100942-101030-101032-201052-,Y. Griffith - A. Robinson - T. Wright - S. Ely-Gash - K. Gearlds,1611661328,SEA,1,0,1,0.0,3.0,180.4,140.0,112.6,83.3,67.8,56.7,0.5,1.0,16.7,,,,0.2,1.25,1.215,79.9,105.6,88.0,5,0.933,114,173,98,173,100,28,108,44,93,29,59,26,32,17,126,1,3,86,55,7500,2008,Advanced
Lineups,-101030-101032-201052-201517-201558-,T. Wright - S. Ely-Gash - K. Gearlds - K. Beck - F. Pascalau,1611661328,SEA,1,0,1,0.0,3.0,100.0,100.0,80.0,66.7,20.0,33.3,0.5,0.0,16.7,,,,0.0,0.5,0.5,81.4,89.49,74.58,5,0.588,114,173,98,173,86,57,64,61,93,86,59,26,32,17,1,66,98,175,99,8850,2008,Advanced
Lineups,-100072-100419-100720-100721-100942-,S. Swoopes - Y. Griffith - S. Bird - S. Cash - A. Robinson,1611661328,SEA,4,4,0,1.0,3.0,128.9,125.0,0.0,0.0,128.9,125.0,1.0,0.0,33.3,,,,0.0,0.667,0.644,113.6,114.74,95.62,4,-4.667,36,23,1,1,99,40,1,10,1,86,8,26,32,17,1,30,52,53,216,7530,2008,Advanced
Lineups,-100072-100721-101030-101032-201052-,S. Swoopes - S. Cash - T. Wright - S. Ely-Gash - K. Gearlds,1611661328,SEA,3,3,0,1.0,3.0,66.7,57.1,75.3,71.4,-8.6,-14.3,0.5,0.5,10.0,,,,0.286,0.4,0.4,92.3,102.28,85.24,7,1.0,47,33,1,1,76,149,79,137,93,66,110,26,32,17,162,115,133,106,39,9855,2008,Advanced
Lineups,-100072-100721-100942-101030-201067-,S. Swoopes - S. Cash - A. Robinson - T. Wright - C. Little,1611661328,SEA,3,3,0,1.0,3.0,0.0,0.0,67.2,62.5,-67.2,-62.5,0.0,0.0,0.0,,,,0.5,0.0,0.0,91.4,102.86,85.71,6,-1.0,47,33,1,1,78,170,60,173,125,86,125,26,32,17,192,156,170,100,201,9800,2008,Advanced
Lineups,-100072-100720-100721-100942-101032-,S. Swoopes - S. Bird - S. Cash - A. Robinson - S. Ely-Gash,1611661328,SEA,3,3,0,1.0,3.0,157.7,175.0,137.4,100.0,20.3,75.0,0.0,0.0,0.0,,,,0.25,1.0,1.017,63.9,71.21,59.34,4,0.769,47,33,1,1,84,17,130,29,125,86,125,26,32,17,146,4,12,210,73,9100,2008,Advanced
Lineups,-100072-100682-100721-101030-201517-,S. Swoopes - L. Jackson - S. Cash - T. Wright - K. Beck,1611661328,SEA,3,2,1,0.667,3.0,105.0,83.3,163.9,133.3,-58.9,-50.0,0.0,0.0,0.0,,,,0.167,0.5,0.665,82.0,102.07,85.06,6,0.222,47,55,98,116,90,107,187,161,125,86,125,26,32,17,109,66,50,108,150,8465,2008,Advanced
Lineups,-100072-100682-100721-100942-101030-,S. Swoopes - L. Jackson - S. Cash - A. Robinson - T. Wright,1611661328,SEA,3,2,1,0.667,3.0,61.5,60.0,154.6,120.0,-93.2,-60.0,1.0,1.0,14.3,,,,0.2,0.333,0.387,78.4,89.44,74.53,5,-0.25,47,55,98,116,93,145,176,170,1,29,78,26,32,17,126,121,137,177,194,8050,2008,Advanced
Lineups,-100072-100682-100720-101032-201067-,S. Swoopes - L. Jackson - S. Bird - S. Ely-Gash - C. Little,1611661328,SEA,1,1,0,1.0,3.0,80.0,80.0,128.7,140.0,-48.7,-60.0,1.0,1.0,28.6,,,,0.4,0.667,0.667,90.0,86.23,71.86,5,0.273,114,78,1,1,91,111,192,170,1,29,15,26,32,17,184,30,45,189,145,8350,2008,Advanced
Lineups,-100072-100682-100720-201052-201067-,S. Swoopes - L. Jackson - S. Bird - K. Gearlds - C. Little,1611661328,SEA,2,2,0,1.0,3.0,100.0,83.3,118.3,114.3,-18.3,-31.0,0.5,1.0,12.5,,,,0.167,0.5,0.5,92.5,102.24,85.2,6,0.143,71,55,1,1,83,107,170,151,93,29,93,26,32,17,109,66,98,107,156,9155,2008,Advanced
Lineups,-100072-100682-100720-100942-201052-,S. Swoopes - L. Jackson - S. Bird - A. Robinson - K. Gearlds,1611661328,SEA,2,1,1,0.5,3.0,0.0,0.0,130.8,128.6,-130.8,-128.6,0.0,0.0,0.0,,,,0.429,0.0,0.0,105.4,114.55,95.45,7,-0.714,71,78,98,137,88,170,186,206,125,86,125,26,32,17,187,156,170,55,200,8800,2008,Advanced
Lineups,-100721-100942-101030-201052-201067-,S. Cash - A. Robinson - T. Wright - K. Gearlds - C. Little,1611661328,SEA,2,1,1,0.5,2.0,138.9,80.0,66.7,50.0,72.2,30.0,1.0,0.0,12.5,,,,0.0,0.375,0.41,60.1,91.91,76.6,5,0.727,71,78,98,137,105,111,47,67,1,86,93,26,32,17,1,120,130,164,77,7050,2008,Advanced
Lineups,-100720-100721-100942-101032-201067-,S. Bird - S. Cash - A. Robinson - S. Ely-Gash - C. Little,1611661328,SEA,1,0,1,0.0,2.0,66.7,50.0,128.9,125.0,-62.2,-75.0,0.0,0.0,0.0,,,,0.25,0.333,0.333,101.1,117.55,97.96,4,-0.143,114,173,98,173,131,154,181,179,125,86,125,26,32,17,146,121,147,45,191,4900,2008,Advanced
Lineups,-100720-100942-101032-201052-201067-,S. Bird - A. Robinson - S. Ely-Gash - K. Gearlds - C. Little,1611661328,SEA,1,0,1,0.0,2.0,100.0,100.0,150.0,150.0,-50.0,-50.0,1.0,2.0,28.6,,,,0.2,0.625,0.625,94.6,94.6,78.83,5,0.381,114,173,98,173,106,57,195,161,1,7,15,26,32,17,126,40,57,150,133,6850,2008,Advanced
Lineups,-100682-100721-101030-101032-201517-,L. Jackson - S. Cash - T. Wright - S. Ely-Gash - K. Beck,1611661328,SEA,1,0,1,0.0,2.0,69.4,50.0,0.0,0.0,69.4,50.0,0.0,0.0,0.0,,,,0.0,0.0,0.347,92.6,107.66,89.72,4,-2.0,114,173,98,173,125,154,1,47,125,86,125,26,32,17,1,156,145,69,208,5350,2008,Advanced
Lineups,-100682-100721-100942-101030-201517-,L. Jackson - S. Cash - A. Robinson - T. Wright - K. Beck,1611661328,SEA,2,1,1,0.5,2.0,66.7,66.7,0.0,0.0,66.7,66.7,1.0,0.0,25.0,,,,0.0,0.333,0.333,65.5,78.55,65.45,3,0.0,71,78,98,137,123,126,1,32,1,86,22,26,32,17,1,121,147,204,167,5500,2008,Advanced
Lineups,-100682-100720-101032-201052-201517-,L. Jackson - S. Bird - S. Ely-Gash - K. Gearlds - K. Beck,1611661328,SEA,1,0,1,0.0,2.0,66.7,50.0,69.4,75.0,-2.8,-25.0,1.0,1.0,16.7,,,,0.25,0.333,0.333,74.1,81.01,67.51,4,1.25,114,173,98,173,104,154,82,144,1,29,59,26,32,17,146,121,147,202,32,7110,2008,Advanced
Lineups,-100682-100720-100942-101030-101032-,L. Jackson - S. Bird - A. Robinson - T. Wright - S. Ely-Gash,1611661328,SEA,1,1,0,1.0,2.0,84.0,100.0,79.8,75.0,4.2,25.0,1.0,0.0,12.5,,,,0.0,0.2,0.296,95.1,89.3,74.42,4,0.5,114,78,1,1,112,57,82,71,1,86,93,26,32,17,1,152,164,178,113,6450,2008,Advanced
Lineups,-100682-100720-100942-101030-201052-,L. Jackson - S. Bird - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,1,0,1,0.0,2.0,80.0,66.7,40.0,40.0,40.0,26.7,0.5,0.33,12.5,,,,0.5,0.667,0.667,134.6,148.04,123.36,6,0.818,114,173,98,173,125,126,41,69,93,77,93,26,32,17,192,30,45,18,66,5350,2008,Advanced
Lineups,-100640-100720-101030-201052-201067-,K. Santos - S. Bird - T. Wright - K. Gearlds - C. Little,1611661328,SEA,1,0,1,0.0,2.0,72.5,50.0,133.3,133.3,-60.9,-83.3,0.0,0.0,0.0,,,,0.0,0.0,0.362,69.1,84.0,70.0,4,-0.5,114,173,98,173,115,154,187,183,125,86,125,26,32,17,1,156,143,197,197,6000,2008,Advanced
Lineups,-100640-100720-100721-101030-201052-,K. Santos - S. Bird - S. Cash - T. Wright - K. Gearlds,1611661328,SEA,2,2,0,1.0,2.0,144.9,133.3,66.7,66.7,78.3,66.7,0.0,0.0,0.0,,,,0.0,0.0,0.532,81.3,84.71,70.59,3,1.0,71,55,1,1,129,31,64,32,125,86,125,26,32,17,1,156,86,194,39,5100,2008,Advanced
Lineups,-100640-100720-100721-101030-201067-,K. Santos - S. Bird - S. Cash - T. Wright - C. Little,1611661328,SEA,1,1,0,1.0,2.0,66.7,40.0,200.0,200.0,-133.3,-160.0,0.0,0.0,0.0,,,,0.2,0.5,0.5,90.0,115.71,96.43,5,0.0,114,78,1,1,121,168,208,211,125,86,125,26,32,17,126,66,98,52,167,5600,2008,Advanced
Lineups,-100640-100720-100721-101032-201067-,K. Santos - S. Bird - S. Cash - S. Ely-Gash - C. Little,1611661328,SEA,1,0,1,0.0,2.0,138.9,100.0,0.0,0.0,138.9,100.0,1.0,0.0,20.0,,,,0.0,0.5,0.694,87.3,103.92,86.6,4,2.0,114,173,98,173,133,57,1,14,1,86,38,26,32,17,1,66,38,94,11,4850,2008,Advanced
Lineups,-100640-100942-101030-201052-201067-,K. Santos - A. Robinson - T. Wright - K. Gearlds - C. Little,1611661328,SEA,1,1,0,1.0,2.0,103.1,100.0,103.1,100.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,0.25,0.41,86.0,88.62,73.85,4,0.6,114,78,1,1,110,57,130,95,125,86,125,26,32,17,146,147,130,182,96,6500,2008,Advanced
Lineups,-100640-100942-101032-201475-201517-,K. Santos - A. Robinson - S. Ely-Gash - K. O'Neill - K. Beck,1611661328,SEA,2,1,1,0.5,2.0,105.0,100.0,40.0,40.0,65.0,60.0,1.0,0.0,16.7,,,,0.0,0.333,0.525,143.4,146.94,122.45,5,1.5,71,78,98,137,131,57,41,41,1,86,59,26,32,17,1,121,88,19,25,4900,2008,Advanced
Lineups,-100942-101030-101032-201052-201475-,A. Robinson - T. Wright - S. Ely-Gash - K. Gearlds - K. O'Neill,1611661328,SEA,2,2,0,1.0,2.0,0.0,0.0,212.8,133.3,-212.8,-133.3,0.0,0.0,0.0,,,,0.75,0.0,0.0,72.4,103.92,86.6,4,-3.0,71,55,1,1,133,170,187,207,125,86,125,26,32,17,210,156,170,94,213,4850,2008,Advanced
Lineups,-100942-101030-101032-201067-201517-,A. Robinson - T. Wright - S. Ely-Gash - C. Little - K. Beck,1611661328,SEA,1,0,1,0.0,2.0,40.0,50.0,115.7,125.0,-75.7,-75.0,0.0,0.0,0.0,,,,0.75,0.333,0.333,92.6,79.45,66.21,4,2.333,114,173,98,173,103,154,181,179,125,86,125,26,32,17,210,121,147,203,9,7250,2008,Advanced
Lineups,-100419-100720-100942-101030-101032-,Y. Griffith - S. Bird - A. Robinson - T. Wright - S. Ely-Gash,1611661328,SEA,1,0,1,0.0,2.0,0.0,0.0,82.0,80.0,-82.0,-80.0,0.0,0.0,0.0,,,,0.6,0.0,0.0,96.3,98.63,82.19,5,0.0,114,173,98,173,102,170,94,181,125,86,125,26,32,17,206,156,170,123,167,7300,2008,Advanced
Lineups,-100419-100682-100721-101030-201052-,Y. Griffith - L. Jackson - S. Cash - T. Wright - K. Gearlds,1611661328,SEA,2,2,0,1.0,2.0,133.0,166.7,100.0,100.0,33.0,66.7,1.0,0.0,16.7,,,,0.0,0.5,0.525,76.8,66.67,55.56,3,7.0,71,55,1,1,124,20,130,32,1,86,59,26,32,17,1,66,88,213,1,5400,2008,Advanced
Lineups,-100072-100419-100721-101030-201052-,S. Swoopes - Y. Griffith - S. Cash - T. Wright - K. Gearlds,1611661328,SEA,3,3,0,1.0,2.0,128.9,125.0,0.0,0.0,128.9,125.0,1.0,0.0,20.0,,,,0.0,0.5,0.644,83.4,96.97,80.81,4,3.333,47,33,1,1,118,40,1,10,1,86,38,26,32,17,1,66,52,132,5,5940,2008,Advanced
Lineups,-100072-100419-100720-101030-201052-,S. Swoopes - Y. Griffith - S. Bird - T. Wright - K. Gearlds,1611661328,SEA,2,2,0,1.0,2.0,125.0,166.7,69.4,50.0,55.6,116.7,1.0,0.0,33.3,,,,0.0,0.625,0.625,97.1,98.82,82.35,3,1.0,71,55,1,1,129,20,47,12,1,86,8,26,32,17,1,40,57,122,39,5100,2008,Advanced
Lineups,-100072-100419-100720-201052-201067-,S. Swoopes - Y. Griffith - S. Bird - K. Gearlds - C. Little,1611661328,SEA,1,1,0,1.0,2.0,133.3,133.3,200.0,133.3,-66.7,0.0,0.5,0.0,25.0,,,,0.0,0.667,0.667,55.0,65.95,54.96,3,0.381,114,78,1,1,109,31,187,95,93,86,22,26,32,17,1,30,45,214,133,6550,2008,Advanced
Lineups,-100072-100721-101030-101032-201067-,S. Swoopes - S. Cash - T. Wright - S. Ely-Gash - C. Little,1611661328,SEA,1,1,0,1.0,2.0,66.7,50.0,66.7,50.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,0.333,0.333,77.1,102.86,85.71,4,0.333,114,78,1,1,121,154,47,95,125,86,125,26,32,17,146,121,147,101,138,5600,2008,Advanced
Lineups,-100072-100721-100942-101030-101032-,S. Swoopes - S. Cash - A. Robinson - T. Wright - S. Ely-Gash,1611661328,SEA,2,2,0,1.0,2.0,100.0,100.0,103.1,100.0,-3.1,0.0,1.0,0.0,25.0,,,,0.0,0.333,0.333,74.9,76.46,63.72,2,0.2,71,55,1,1,119,57,130,95,1,86,22,26,32,17,1,121,147,207,151,5650,2008,Advanced
Lineups,-100072-100721-100942-101030-201052-,S. Swoopes - S. Cash - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,3,3,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,125.5,125.49,104.58,4,0.6,47,33,1,1,135,170,1,95,125,86,125,26,32,17,192,156,170,35,96,4590,2008,Advanced
Lineups,-100072-100720-101030-101032-201052-,S. Swoopes - S. Bird - T. Wright - S. Ely-Gash - K. Gearlds,1611661328,SEA,3,2,1,0.667,2.0,143.4,116.7,84.0,80.0,59.4,36.7,0.0,0.0,0.0,,,,0.167,0.833,0.902,107.3,122.41,102.01,6,1.0,47,55,98,116,111,45,94,57,125,86,125,26,32,17,109,19,23,42,39,6470,2008,Advanced
Lineups,-100072-100720-100721-101030-101032-,S. Swoopes - S. Bird - S. Cash - T. Wright - S. Ely-Gash,1611661328,SEA,2,1,1,0.5,2.0,80.0,80.0,31.6,40.0,48.4,40.0,1.0,2.0,28.6,,,,0.2,0.5,0.5,121.6,107.46,89.55,5,2.0,71,78,98,137,107,111,41,55,1,7,15,26,32,17,126,66,98,72,11,6700,2008,Advanced
Lineups,-100072-100720-100721-201052-201067-,S. Swoopes - S. Bird - S. Cash - K. Gearlds - C. Little,1611661328,SEA,3,3,0,1.0,2.0,120.5,66.7,50.0,50.0,70.5,16.7,1.0,1.0,14.3,,,,0.167,1.0,0.862,100.2,136.88,114.07,6,1.333,47,33,1,1,127,126,47,79,1,29,78,26,32,17,109,4,26,23,30,5260,2008,Advanced
Lineups,-100072-100682-100721-100942-201517-,S. Swoopes - L. Jackson - S. Cash - A. Robinson - K. Beck,1611661328,SEA,1,1,0,1.0,2.0,133.3,100.0,66.7,66.7,66.7,33.3,1.0,0.0,22.2,,,,0.0,0.333,0.333,69.7,81.29,67.74,4,0.846,114,78,1,1,113,57,64,61,1,86,33,26,32,17,1,121,147,201,63,6200,2008,Advanced
Lineups,-100072-100640-100721-101030-201052-,S. Swoopes - K. Santos - S. Cash - T. Wright - K. Gearlds,1611661328,SEA,1,1,0,1.0,2.0,50.0,50.0,0.0,0.0,50.0,50.0,1.0,1.0,20.0,,,,0.25,0.333,0.333,96.0,96.0,80.0,4,1.75,114,78,1,1,115,154,1,47,1,29,38,26,32,17,146,121,147,140,21,6000,2008,Advanced
Lineups,-100072-100640-100720-101030-201052-,S. Swoopes - K. Santos - S. Bird - T. Wright - K. Gearlds,1611661328,SEA,1,1,0,1.0,2.0,75.0,75.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,,,,0.5,0.5,0.5,107.1,107.11,89.26,4,-0.1,114,78,1,1,114,117,1,29,125,86,125,26,32,17,192,66,98,77,187,6050,2008,Advanced
Lineups,-100072-100942-101030-101032-201052-,S. Swoopes - A. Robinson - T. Wright - S. Ely-Gash - K. Gearlds,1611661328,SEA,1,0,1,0.0,2.0,51.0,42.9,173.6,166.7,-122.6,-123.8,1.0,0.25,11.1,,,,0.571,0.5,0.521,114.0,127.35,106.12,7,-0.294,114,173,98,173,101,165,206,205,1,83,103,26,32,17,205,66,91,33,196,7350,2008,Advanced
Lineups,-100721-100942-101030-101032-201517-,S. Cash - A. Robinson - T. Wright - S. Ely-Gash - K. Beck,1611661328,SEA,2,1,1,0.5,2.0,34.7,25.0,125.0,125.0,-90.3,-100.0,0.0,0.0,0.0,,,,0.0,0.0,0.174,83.1,96.64,80.54,4,-0.273,71,78,98,137,117,169,181,186,125,86,125,26,32,17,1,156,168,133,195,5960,2008,Advanced
Lineups,-100640-101032-201052-201067-201517-,K. Santos - S. Ely-Gash - K. Gearlds - C. Little - K. Beck,1611661328,SEA,2,1,1,0.5,1.0,200.0,200.0,0.0,0.0,200.0,200.0,1.0,0.0,50.0,,,,0.0,1.0,1.0,37.2,111.63,93.02,1,1.0,71,78,98,137,189,3,1,2,1,86,1,26,32,17,1,4,13,59,39,1935,2008,Advanced
Lineups,-100640-100721-101030-101032-201067-,K. Santos - S. Cash - T. Wright - S. Ely-Gash - C. Little,1611661328,SEA,1,1,0,1.0,1.0,200.0,200.0,87.2,100.0,112.8,100.0,0.0,0.0,0.0,,,,0.0,0.667,0.667,139.9,128.57,107.14,2,0.818,114,78,1,1,168,3,130,14,125,86,125,26,32,17,1,30,45,32,66,2800,2008,Advanced
Lineups,-100640-100721-100942-101030-101032-,K. Santos - S. Cash - A. Robinson - T. Wright - S. Ely-Gash,1611661328,SEA,1,1,0,1.0,1.0,200.0,200.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,70.8,70.82,59.02,1,0.667,114,78,1,1,164,3,130,14,125,86,125,26,32,17,1,4,13,211,85,3050,2008,Advanced
Lineups,-100640-100721-100942-101030-201052-,K. Santos - S. Cash - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,1,1,0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,33.3,,,,0.0,0.5,0.5,130.0,130.02,108.35,2,0.5,114,78,1,1,181,57,130,95,1,86,8,26,32,17,1,66,98,29,113,2215,2008,Advanced
Lineups,-100640-100720-101030-101032-201052-,K. Santos - S. Bird - T. Wright - S. Ely-Gash - K. Gearlds,1611661328,SEA,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,56.8,94.74,78.95,2,0.0,71,55,1,1,150,170,1,95,125,86,125,26,32,17,192,156,170,149,167,3800,2008,Advanced
Lineups,-100640-100720-101030-101032-201067-,K. Santos - S. Bird - T. Wright - S. Ely-Gash - C. Little,1611661328,SEA,1,1,0,1.0,1.0,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,,,,0.5,0.0,0.0,94.5,126.04,105.03,2,0.0,114,78,1,1,177,170,130,186,125,86,125,26,32,17,192,156,170,34,167,2285,2008,Advanced
Lineups,-100640-100720-101032-201052-201475-,K. Santos - S. Bird - S. Ely-Gash - K. Gearlds - K. O'Neill,1611661328,SEA,1,1,0,1.0,1.0,208.3,150.0,150.0,150.0,58.3,0.0,1.0,0.0,33.3,,,,0.0,1.0,1.042,107.7,125.22,104.35,2,0.833,114,78,1,1,176,23,195,95,1,86,8,26,32,17,1,4,11,36,64,2300,2008,Advanced
Lineups,-100640-100720-100942-101030-101032-,K. Santos - S. Bird - A. Robinson - T. Wright - S. Ely-Gash,1611661328,SEA,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,91.9,122.55,102.13,2,1.0,114,78,1,1,174,170,1,95,125,86,125,26,32,17,1,156,170,40,39,2350,2008,Advanced
Lineups,-100640-100720-100942-101030-201052-,K. Santos - S. Bird - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,1,0,1,0.0,1.0,133.3,133.3,212.8,200.0,-79.4,-66.7,0.5,1.0,25.0,,,,0.333,1.0,1.0,80.8,82.76,68.97,3,0.167,114,173,98,173,136,31,208,174,93,29,22,26,32,17,165,4,13,199,155,4350,2008,Advanced
Lineups,-100640-100720-100942-101030-201067-,K. Santos - S. Bird - A. Robinson - T. Wright - C. Little,1611661328,SEA,1,1,0,1.0,1.0,0.0,0.0,106.4,100.0,-106.4,-100.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,47.7,49.66,41.38,1,-4.0,114,78,1,1,136,170,130,186,125,86,125,26,32,17,1,156,170,217,214,4350,2008,Advanced
Lineups,-100640-100720-100942-101032-201052-,K. Santos - S. Bird - A. Robinson - S. Ely-Gash - K. Gearlds,1611661328,SEA,1,1,0,1.0,1.0,150.0,150.0,66.7,66.7,83.3,83.3,0.0,0.0,0.0,,,,0.0,0.75,0.75,118.0,118.03,98.36,2,0.8,114,78,1,1,164,23,64,27,125,86,125,26,32,17,1,23,32,44,69,3050,2008,Advanced
Lineups,-100640-100682-100720-100721-201517-,K. Santos - L. Jackson - S. Bird - S. Cash - K. Beck,1611661328,SEA,1,1,0,1.0,1.0,66.7,66.7,150.0,150.0,-83.3,-83.3,0.0,0.0,0.0,,,,0.333,0.5,0.5,96.0,96.0,80.0,3,0.0,114,78,1,1,153,126,195,183,125,86,125,26,32,17,165,66,98,141,167,3750,2008,Advanced
Lineups,-100942-101032-201052-201475-201517-,A. Robinson - S. Ely-Gash - K. Gearlds - K. O'Neill - K. Beck,1611661328,SEA,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,33.5,66.98,55.81,1,1.2,114,173,98,173,183,170,1,95,125,86,125,26,32,17,1,156,170,212,33,2150,2008,Advanced
Lineups,-100942-101032-201052-201067-201475-,A. Robinson - S. Ely-Gash - K. Gearlds - C. Little - K. O'Neill,1611661328,SEA,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,46.6,93.2,77.67,1,0.0,114,78,1,1,197,170,1,95,125,86,125,26,32,17,1,156,170,158,167,1545,2008,Advanced
Lineups,-100419-100721-101030-201067-201475-,Y. Griffith - S. Cash - T. Wright - C. Little - K. O'Neill,1611661328,SEA,1,1,0,1.0,2.0,40.0,66.7,150.0,100.0,-110.0,-33.3,0.0,0.0,0.0,,,,0.667,0.167,0.167,96.9,83.08,69.23,3,-1.667,114,78,1,1,128,126,130,154,125,86,125,26,32,17,207,154,169,198,205,5200,2008,Advanced
Lineups,-100419-100720-100721-101032-201052-,Y. Griffith - S. Bird - S. Cash - S. Ely-Gash - K. Gearlds,1611661328,SEA,1,0,1,0.0,2.0,61.5,60.0,163.9,160.0,-102.5,-100.0,1.0,0.5,14.3,,,,0.4,0.333,0.387,104.9,107.46,89.55,5,-0.056,114,173,98,173,107,145,205,186,1,66,78,26,32,17,184,121,137,72,185,6700,2008,Advanced
